,name,address,description
1428,Руки вверх!,"Красный просп., 37, Новосибирск","Ресторан с названием 'Руки вверх!' по адресу Красный просп., 37, Новосибирск со средним чеком 700–1700 рублей. 'Руки вверх!' специализируется на Бургеры, Европейская кухня, Паста, Русская кухня. График работы: пн-вс 18.00–6.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/ruki-vverh-496780/"
1429,Румба,"Учительская, 49а, Новосибирск","Ресторан с названием 'Румба' по адресу Учительская, 49а, Новосибирск со средним чеком 700–1700 рублей. 'Румба' специализируется на Бургеры, Грузинская кухня, Европейская кухня, Шашлыки. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/rumba-483858/"
1430,Русский аппетит,"Тюменская, 18, Новосибирск","Ресторан с названием 'Русский аппетит' по адресу Тюменская, 18, Новосибирск со средним чеком До 700 рублей. 'Русский аппетит' специализируется на Русская кухня. График работы: пн-пт 9.00–15.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/russkii-appetit-346560/"
1431,Рыба пила,"Сибирская, 42, Новосибирск","Бар с названием 'Рыба пила' по адресу Сибирская, 42, Новосибирск со средним чеком необходимо уточнить. 'Рыба пила' специализируется на Неизвестно. График работы: пн-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/ryba-pila-411003/"
1432,Рыба. Рис,"Ленина, 1, Новосибирск","Ресторан с названием 'Рыба. Рис' по адресу Ленина, 1, Новосибирск со средним чеком 700–1700 рублей. 'Рыба. Рис' специализируется на Американская кухня, Вегетарианское меню, Вок, Европейская кухня, Паназиатская кухня, Паровые коктейли, Паста, Пицца, Суши, Японская кухня. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/ryba-ris-43404/"
1433,Рыба. Рис,"Ильича, 6, Новосибирск","Ресторан с названием 'Рыба. Рис' по адресу Ильича, 6, Академгородок, Новосибирск со средним чеком 700–1700 рублей. 'Рыба. Рис' специализируется на Вегетарианское меню, Европейская кухня, Суши, Японская кухня. График работы: пн-вс 11.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/ryba-ris-456131/"
1434,Рыжий кот,"Кропоткина, 271, Новосибирск","Кафе с названием 'Рыжий кот' по адресу Кропоткина, 271, Новосибирск со средним чеком До 700 рублей. 'Рыжий кот' специализируется на Неизвестно. График работы: пн-пт 10.00–15.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/ryzhii-kot-75046/"
1435,Рэн,"Петухова, 49, Новосибирск","Ресторан с названием 'Рэн' по адресу Петухова, 49, Новосибирск со средним чеком До 700 рублей. 'Рэн' специализируется на Русская кухня. График работы: пн-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/ren-74656/"
1436,Nuts Café,"Кошурникова, 23/3, Новосибирск","Кофейня с названием 'Nuts Café' по адресу Кошурникова, 23/3, Новосибирск со средним чеком 700–1700 рублей. 'Nuts Café' специализируется на Европейская кухня. График работы: пн-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/nuts-cafe-507804/"
1437,O2,"Красный просп., 28, Новосибирск","Ресторан с названием 'O2' по адресу Красный просп., 28, Новосибирск со средним чеком необходимо уточнить. 'O2' специализируется на Паровые коктейли. График работы: пн-чт, вс 14.00–2.00, пт-сб 14.00–4.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/o2-348931/"
1438,Om Nirvana,"Красный просп., 29/1, ТЦ «Пирамида», Новосибирск","Ресторан с названием 'Om Nirvana' по адресу Красный просп., 29/1, ТЦ «Пирамида», Новосибирск со средним чеком До 700 рублей. 'Om Nirvana' специализируется на Вегетарианское меню, Индийская кухня. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/om-nirvana-482021/"
1439,Organic Coffee,"Красный просп., 17, ТЦ «Бутон», Новосибирск","Кофейня с названием 'Organic Coffee' по адресу Красный просп., 17, ТЦ «Бутон», Новосибирск со средним чеком необходимо уточнить. 'Organic Coffee' специализируется на Сэндвичи. График работы: пн-вс 7.30–22.30. Сайт: https://www.afisha.ru/novosibirsk/restaurant/organic-coffee-347515/"
1440,Organic Coffee,"просп. Карла Маркса, 47, Новосибирск","Кофейня с названием 'Organic Coffee' по адресу просп. Карла Маркса, 47, Новосибирск со средним чеком необходимо уточнить. 'Organic Coffee' специализируется на Сэндвичи. График работы: пн-вс 7.30–22.30. Сайт: https://www.afisha.ru/novosibirsk/restaurant/organic-coffee-406456/"
1441,Organic Coffee,"Ленина, 8, Новосибирск","Кофейня с названием 'Organic Coffee' по адресу Ленина, 8, Новосибирск со средним чеком необходимо уточнить. 'Organic Coffee' специализируется на Сэндвичи. График работы: пн-вс 7.30–22.30. Сайт: https://www.afisha.ru/novosibirsk/restaurant/organic-coffee-408508/"
1442,Oscar,"просп. Дзержинского, 1/1, Новосибирск","Чайная с названием 'Oscar' по адресу просп. Дзержинского, 1/1, Новосибирск со средним чеком необходимо уточнить. 'Oscar' специализируется на Паровые коктейли. График работы: пн-вс 16.00 и до последнего посетителя. Сайт: https://www.afisha.ru/novosibirsk/restaurant/oscar-347641/"
1443,Osushi,"Военная, 5, ТРЦ «Аура», Новосибирск","Ресторан с названием 'Osushi' по адресу Военная, 5, ТРЦ «Аура», Новосибирск со средним чеком До 700 рублей. 'Osushi' специализируется на Вок, Поке, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/osushi-485619/"
1444,Palermo,"2-я Линейная, 2б, Новосибирск","Ресторан с названием 'Palermo' по адресу 2-я Линейная, 2б, Новосибирск со средним чеком До 700 рублей. 'Palermo' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца, Суши, Японская кухня. График работы: ср-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/palermo-74317/"
1445,Panificio,"Балтийская, 29, ТЦ «Балтийский», Новосибирск","Ресторан с названием 'Panificio' по адресу Балтийская, 29, ТЦ «Балтийский», Новосибирск со средним чеком До 700 рублей. 'Panificio' специализируется на Итальянская кухня, Пицца. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/panificio-290780/"
1446,Panificio,"​Кузьмы Минина, 9/3, Новосибирск","Ресторан с названием 'Panificio' по адресу ​Кузьмы Минина, 9/3, Новосибирск со средним чеком До 700 рублей. 'Panificio' специализируется на Американская кухня, Бургеры, Итальянская кухня, Паста, Пицца. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/panificio-489095/"
1447,Papa Carlo,"Красный просп., 77б, Новосибирск","Ресторан с названием 'Papa Carlo' по адресу Красный просп., 77б, Новосибирск со средним чеком 700–1700 рублей. 'Papa Carlo' специализируется на Итальянская кухня, Паста, Пицца. График работы: пн-в 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/papa-carlo-75095/"
1448,Papa Carlo,"Серебренниковская, 9, Новосибирск","Ресторан с названием 'Papa Carlo' по адресу Серебренниковская, 9, Новосибирск со средним чеком 700–1700 рублей. 'Papa Carlo' специализируется на Итальянская кухня, Паста, Пицца. График работы: пн-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/papa-carlo-494821/"
1449,Paradise Hall,"Ядринцевская, 14, Новосибирск","Ресторан с названием 'Paradise Hall' по адресу Ядринцевская, 14, Новосибирск со средним чеком необходимо уточнить. 'Paradise Hall' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/paradise-hall-32403/"
1450,Pardon My French,"Коммунистическая, 34, 1 этаж, Новосибирск","Ресторан с названием 'Pardon My French' по адресу Коммунистическая, 34, 1 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Pardon My French' специализируется на Европейская кухня. График работы: пн-чт 18.00–1.00, пт 18.00–2.00, сб 12.00–2.00, вс 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/pardon-my-french-87507/"
1451,Park & Pizza,"Ядринцевская, 18, Новосибирск","Ресторан с названием 'Park & Pizza' по адресу Ядринцевская, 18, Новосибирск со средним чеком До 700 рублей. 'Park & Pizza' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца. График работы: пн-чт 10.00–22.00, пт 10.00–23.00, сб 11.00–23.00, вс 11.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/park-pizza-408879/"
1452,Park & Pizza,"Большевистская, 112, 1 этаж, Новосибирск","Ресторан с названием 'Park & Pizza' по адресу Большевистская, 112, 1 этаж, Новосибирск со средним чеком До 700 рублей. 'Park & Pizza' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца. График работы: пн-чт, вс 10.00–22.00, пт-сб 10.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/park-pizza-486911/"
1453,Park & Pizza,"Немировича-Данченко, 142, ТРК «Горский», Новосибирск","Ресторан с названием 'Park & Pizza' по адресу Немировича-Данченко, 142, ТРК «Горский», Новосибирск со средним чеком До 700 рублей. 'Park & Pizza' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/park-pizza-488251/"
1454,Parovarka,"Челюскинцев, 44, Новосибирск","Кафе с названием 'Parovarka' по адресу Челюскинцев, 44, Новосибирск со средним чеком До 700 рублей. 'Parovarka' специализируется на Бурятская кухня. График работы: пн-пт 8.00–20.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/parovarka-480902/"
1455,Paulaner,"Дмитрия Шамшурина, 37, отель Park Inn by Radisson Novosibirsk, Новосибирск","Ресторан с названием 'Paulaner' по адресу Дмитрия Шамшурина, 37, отель Park Inn by Radisson Novosibirsk, Новосибирск со средним чеком 700–1700 рублей. 'Paulaner' специализируется на Немецкая кухня. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/paulaner-197488/"
1456,Pavlova,"Геодезическая, 4/1, ТЦ «Амстердам», Новосибирск","Кофейня с названием 'Pavlova' по адресу Геодезическая, 4/1, ТЦ «Амстердам», Новосибирск со средним чеком необходимо уточнить. 'Pavlova' специализируется на Неизвестно. График работы: пн-вс 9.00–20.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/pavlova-486534/"
1457,People's,"Дуси Ковальчук, 179/4, ТРК «Калина-центр», Новосибирск","Ресторан с названием 'People's' по адресу Дуси Ковальчук, 179/4, ТРК «Калина-центр», Новосибирск со средним чеком 700–1700 рублей. 'People's' специализируется на Европейская кухня, Паста, Стейки. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/peoples-35164/"
1458,People's,"Вокзальная магистраль, 16, Новосибирск","Ресторан с названием 'People's' по адресу Вокзальная магистраль, 16, Новосибирск со средним чеком 700–1700 рублей. 'People's' специализируется на Европейская кухня, Паста, Стейки. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/peoples-490237/"
1459,Шинок у Вакулы,"Нарымская, 17/2, Новосибирск","Ресторан с названием 'Шинок у Вакулы' по адресу Нарымская, 17/2, Новосибирск с рейтингом 4.0 и средним чеком 700–1700 рублей. 'Шинок у Вакулы' специализируется на Украинская кухня. График работы: пн-пт 11.00–0.00, сб-вс 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/shinok-u-vakuly-19874/"
1460,Якитория,"Серебренниковская, 34, 1 этаж, Новосибирск","Ресторан с названием 'Якитория' по адресу Серебренниковская, 34, 1 этаж, Новосибирск с рейтингом 3.636 и средним чеком 700–1700 рублей. 'Якитория' специализируется на Вок, Пицца, Суши, Японская кухня. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/iakitoriia-15407/"
1461,St Patrick's Corner,"Ленина, 8, Новосибирск","Ресторан с названием 'St Patrick's Corner' по адресу Ленина, 8, Новосибирск с рейтингом 2.6664 и средним чеком 700–1700 рублей. 'St Patrick's Corner' специализируется на Английская кухня, Европейская кухня. График работы: пн-вс 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/st-patricks-corner-22059/"
1462,Скоморохи,"Челюскинцев, 21, Новосибирск","Ресторан с названием 'Скоморохи' по адресу Челюскинцев, 21, Новосибирск с рейтингом 2.2856 и средним чеком 700–1700 рублей. 'Скоморохи' специализируется на Блины, Европейская кухня, Русская кухня, Торты на заказ. График работы: пн-вс 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/skomorokhi-19322/"
1463,Старая Прага,"Красный просп., 64, Новосибирск","Ресторан с названием 'Старая Прага' по адресу Красный просп., 64, Новосибирск с рейтингом 2.0 и средним чеком 700–1700 рублей. 'Старая Прага' специализируется на Европейская кухня, Чешская кухня. График работы: пн-вс 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/staraia-praga-21684/"
1464,Тифлис,"Советская, 65, цокольный этаж, Новосибирск","Ресторан с названием 'Тифлис' по адресу Советская, 65, цокольный этаж, Новосибирск с рейтингом 2.0 и средним чеком 700–1700 рублей. 'Тифлис' специализируется на Грузинская кухня, Хачапури. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/tiflis-15757/"
1465,100 друзей,"Красный просп., 50, цокольный этаж, Новосибирск","Ресторан с названием '100 друзей' по адресу Красный просп., 50, цокольный этаж, Новосибирск со средним чеком 700–1700 рублей. '100 друзей' специализируется на Европейская кухня. График работы: пн, чт, вс 20.00–4.00, пт-сб 20.00–6.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/100-druzei-315178/"
1466,10 Ten,"Орджоникидзе, 31, Novosibirsk Marriott Hotel, 10 этаж, Новосибирск","Ресторан с названием '10 Ten' по адресу Орджоникидзе, 31, Novosibirsk Marriott Hotel, 10 этаж, Новосибирск со средним чеком 1700–3000 рублей. '10 Ten' специализируется на Европейская кухня, Паста, Пицца, Стейки. График работы: пн-чт, вс 17.00–0.00, пт-сб 17.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/10-ten-77069/"
1467,113,"Романова, 28, Новосибирск","Ресторан с названием '113' по адресу Романова, 28, Новосибирск со средним чеком 700–1700 рублей. '113' специализируется на Американская кухня, Бургеры, Вегетарианское меню, Европейская кухня, Паровые коктейли, Паста. График работы: пн-чт 11.30–2.00, пт 11.30–5.00, сб 12.00–5.00, вс 11.40–4.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/113-349450/"
1468,22 Twenty Two,"Красный просп., 22, Новосибирск","Ресторан с названием '22 Twenty Two' по адресу Красный просп., 22, Новосибирск со средним чеком 700–1700 рублей. '22 Twenty Two' специализируется на Грузинская кухня, Европейская кухня, Итальянская кухня, Паназиатская кухня, Паста, Пицца, Стейки, Хачапури. График работы: пн-чт, вс 12.00–1.00, пт-сб 12.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/22-twenty-two-494812/"
1469,2R,"Кирова, 113, корп. 1, Новосибирск","Ресторан с названием '2R' по адресу Кирова, 113, корп. 1, Новосибирск со средним чеком До 700 рублей. '2R' специализируется на Азербайджанская кухня, Грузинская кухня, Европейская кухня. График работы: пн-вс 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/2r-74084/"
1470,33 пингвина,"аэропорт Обь-2, Новосибирск","Кондитерская с названием '33 пингвина' по адресу аэропорт Обь-2, Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-290764/"
1471,33 пингвина,"Троллейная, 130а, ТРЦ «Континент», Новосибирск","Кондитерская с названием '33 пингвина' по адресу Троллейная, 130а, ТРЦ «Континент», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-290766/"
1472,33 пингвина,"Красный просп., 101, ТРК «Ройял-парк», цокольный этаж, Новосибирск","Кондитерская с названием '33 пингвина' по адресу Красный просп., 101, ТРК «Ройял-парк», цокольный этаж, Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-290768/"
1473,33 пингвина,"пл. Карла Маркса, 3, ТОЦ «Версаль», 1 этаж, Новосибирск","Кондитерская с названием '33 пингвина' по адресу пл. Карла Маркса, 3, ТОЦ «Версаль», 1 этаж, Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-290769/"
1474,33 пингвина,"Курчатова, 1, ТРК «Голден-парк», Новосибирск","Кондитерская с названием '33 пингвина' по адресу Курчатова, 1, ТРК «Голден-парк», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-290771/"
1475,33 пингвина,"пр. Энергетиков, 8, гипермаркет «Гигант», Новосибирск","Кондитерская с названием '33 пингвина' по адресу пр. Энергетиков, 8, гипермаркет «Гигант», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-290773/"
1476,33 пингвина,"Фрунзе, 238, ТРЦ «Сибирский молл», Новосибирск","Кондитерская с названием '33 пингвина' по адресу Фрунзе, 238, ТРЦ «Сибирский молл», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-350642/"
1477,33 пингвина,"Военная, 5, ТРЦ «Аура», Новосибирск","Кондитерская с названием '33 пингвина' по адресу Военная, 5, ТРЦ «Аура», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-375371/"
1478,33 пингвина,"пл. Карла Маркса, 7, МФК «Сан-сити», Новосибирск","Кондитерская с названием '33 пингвина' по адресу пл. Карла Маркса, 7, МФК «Сан-сити», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-375372/"
1479,33 пингвина,"Бердское ш., 277, ТЦ «Гигант», Новосибирск","Кондитерская с названием '33 пингвина' по адресу Бердское ш., 277, ТЦ «Гигант», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-375373/"
1480,33 пингвина,"Тюленина, 17/1, ТРЦ «Кристалл», Новосибирск","Кондитерская с названием '33 пингвина' по адресу Тюленина, 17/1, ТРЦ «Кристалл», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-375376/"
1481,33 пингвина,"пл. Карла Маркса, 6/1, ТВК «Калейдоскоп», Новосибирск","Кондитерская с названием '33 пингвина' по адресу пл. Карла Маркса, 6/1, ТВК «Калейдоскоп», Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: пн-вс 10.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-375377/"
1482,33 пингвина,"аэропорт Толмачево, Новосибирск","Кондитерская с названием '33 пингвина' по адресу аэропорт Толмачево, Новосибирск со средним чеком необходимо уточнить. '33 пингвина' специализируется на Неизвестно. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/33-pingvina-410416/"
1483,Подсолнухи,"Красный просп., 66, Новосибирск","Ресторан с названием 'Подсолнухи' по адресу Красный просп., 66, Новосибирск со средним чеком До 700 рублей. 'Подсолнухи' специализируется на Европейская кухня, Русская кухня. График работы: пн-вс 8.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/podsolnukhi-408537/"
1484,Подсолнухи,"Фабричная, 8, Новосибирск","Ресторан с названием 'Подсолнухи' по адресу Фабричная, 8, Новосибирск со средним чеком До 700 рублей. 'Подсолнухи' специализируется на Европейская кухня, Русская кухня. График работы: пн-вс 8.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/podsolnukhi-442731/"
1485,Подсолнухи,"Писарева, 1, Новосибирск","Ресторан с названием 'Подсолнухи' по адресу Писарева, 1, Новосибирск со средним чеком До 700 рублей. 'Подсолнухи' специализируется на Европейская кухня, Русская кухня. График работы: пн-вс 8.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/podsolnukhi-456670/"
1486,Подсолнухи,"Первомайская, 168, Новосибирск","Ресторан с названием 'Подсолнухи' по адресу Первомайская, 168, Новосибирск со средним чеком До 700 рублей. 'Подсолнухи' специализируется на Европейская кухня, Русская кухня. График работы: пн-вс 8.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/podsolnukhi-456671/"
1487,Подсолнухи,"Троллейная, 130а, ТРЦ «Континент», Новосибирск","Ресторан с названием 'Подсолнухи' по адресу Троллейная, 130а, ТРЦ «Континент», Новосибирск со средним чеком До 700 рублей. 'Подсолнухи' специализируется на Европейская кухня, Русская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/podsolnukhi-490331/"
1488,Пойдем поедим,"Бориса Богаткова, 51, Новосибирск","Ресторан с названием 'Пойдем поедим' по адресу Бориса Богаткова, 51, Новосибирск со средним чеком До 700 рублей. 'Пойдем поедим' специализируется на Европейская кухня, Русская кухня. График работы: пн-сб 7.30–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/poidem-poedim-492529/"
1489,Полетели,"аэропорт Обь-4, Новосибирск","Ресторан с названием 'Полетели' по адресу аэропорт Обь-4, Новосибирск со средним чеком До 700 рублей. 'Полетели' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/poleteli-259265/"
1490,Портафе,"просп. Дзержинского, 2, ТЦ «Холидей Family», Новосибирск","Ресторан с названием 'Портафе' по адресу просп. Дзержинского, 2, ТЦ «Холидей Family», Новосибирск со средним чеком До 700 рублей. 'Портафе' специализируется на Итальянская кухня, Пицца. График работы: пн-вс 11.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/portafe-489092/"
1491,Праздник вкуса,"Тихая, 1, Новосибирск","Ресторан с названием 'Праздник вкуса' по адресу Тихая, 1, Новосибирск со средним чеком необходимо уточнить. 'Праздник вкуса' специализируется на Неизвестно. График работы: необходимо уточнить. Сайт: https://www.afisha.ru/novosibirsk/restaurant/prazdnik-vkusa-270111/"
1492,Прайд корд,"Бориса Богаткова, 148, Новосибирск","Кафе с названием 'Прайд корд' по адресу Бориса Богаткова, 148, Новосибирск со средним чеком До 700 рублей. 'Прайд корд' специализируется на Бургеры, Сэндвичи. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/praid-kord-312899/"
1493,Премьера,"Ленина, 7, кинотеатр «Победа», 1 этаж, Новосибирск","Ресторан с названием 'Премьера' по адресу Ленина, 7, кинотеатр «Победа», 1 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Премьера' специализируется на Европейская кухня. График работы: пн-вс 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premera-280579/"
1494,Премьер-гранд,"Орджоникидзе, 35, Новосибирск","Ресторан с названием 'Премьер-гранд' по адресу Орджоникидзе, 35, Новосибирск со средним чеком необходимо уточнить. 'Премьер-гранд' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premer-grand-349756/"
1495,Премьер-жасмин,"Ватутина, 17/1, Новосибирск","Ресторан с названием 'Премьер-жасмин' по адресу Ватутина, 17/1, Новосибирск со средним чеком необходимо уточнить. 'Премьер-жасмин' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premer-zhasmin-482769/"
1496,Премьер-лесной,"Старое ш., 144, Новосибирск","Ресторан с названием 'Премьер-лесной' по адресу Старое ш., 144, Новосибирск со средним чеком необходимо уточнить. 'Премьер-лесной' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premer-lesnoi-457329/"
1497,Премьер-рубин,"Красный просп., 218/2, Новосибирск","Ресторан с названием 'Премьер-рубин' по адресу Красный просп., 218/2, Новосибирск со средним чеком необходимо уточнить. 'Премьер-рубин' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premer-rubin-408882/"
1498,Премьер у фонтана,"Выборная, 87/4, Новосибирск","Ресторан с названием 'Премьер у фонтана' по адресу Выборная, 87/4, Новосибирск со средним чеком необходимо уточнить. 'Премьер у фонтана' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premer-u-fontana-313156/"
1499,Премьер-фэмили,"Красный просп., 47, Новосибирск","Ресторан с названием 'Премьер-фэмили' по адресу Красный просп., 47, Новосибирск со средним чеком необходимо уточнить. 'Премьер-фэмили' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/premer-femili-455667/"
1500,Престиж,"Красный просп., 167, Новосибирск","Ресторан с названием 'Престиж' по адресу Красный просп., 167, Новосибирск со средним чеком необходимо уточнить. 'Престиж' специализируется на Неизвестно. График работы: необходимо уточнить. Сайт: https://www.afisha.ru/novosibirsk/restaurant/prestizh-349447/"
1501,Привал,"Писарева, 60, ТЦ «База», 2 этаж, Новосибирск","Ресторан с названием 'Привал' по адресу Писарева, 60, ТЦ «База», 2 этаж, Новосибирск со средним чеком До 700 рублей. 'Привал' специализируется на Европейская кухня, Русская кухня. График работы: пн-сб 10.00–18.00, вс 10.00–15.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/prival-74427/"
1502,Принцесса,"ул. 1905 года, 83/2, 2 этаж, Новосибирск","Ресторан с названием 'Принцесса' по адресу ул. 1905 года, 83/2, 2 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Принцесса' специализируется на Вегетарианское меню, Европейская кухня. График работы: пн-вс 12.00-0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/printsessa-73957/"
1503,Пристань,"Бердский туп., пляж «Звезда», Новосибирск","Ресторан с названием 'Пристань' по адресу Бердский туп., пляж «Звезда», Новосибирск со средним чеком До 700 рублей. 'Пристань' специализируется на Европейская кухня, Паназиатская кухня, Паровые коктейли, Узбекская кухня. График работы: в летнее время: пн-вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/pristan-290790/"
1504,Прованс,"Красный просп., 167, 2 этаж, Новосибирск","Ресторан с названием 'Прованс' по адресу Красный просп., 167, 2 этаж, Новосибирск со средним чеком До 700 рублей. 'Прованс' специализируется на Вегетарианское меню, Европейская кухня, Русская кухня. График работы: пн-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/provans-74609/"
